lat	created_on	lon	category	name	id	geolocation_degrees
41.4183069	1383885965	-81.694649	"default"	"Noosphere Ltd, Computer Repair"	870	"81°41'40.74\"W, 41°25'5.9\"N"
25.748638	1384024472	-80.3044574	"default"	"Ecig Shop Miami"	889	"80°18'16.05\"W, 25°44'55.1\"N"
41.5081501	1383886254	-81.6757756	"default"	"Kondratov Labs LLC"	871	"81°40'32.79\"W, 41°30'29.34\"N"
40.4568768	1383887328	-79.9299201	"default"	"Aspire Auctions Inc"	872	"79°55'47.71\"W, 40°27'24.76\"N"
40.7481626	1383926661	-73.9844792	"default"	"Swifto"	873	"73°59'4.13\"W, 40°44'53.39\"N"
37.4502362	1384054810	-122.187192	"default"	"Mid-Peninsula Hand Rehabilitation and Ergonomics"	895	"122°11'13.89\"W, 37°27'0.85\"N"
29.921724904932734	1466350647	-90.12016296386719	"atm"	"Cafe Luna"	8239	"90°7'12.59\"W, 29°55'18.21\"N"
41.2130832	1384250770	-80.4871092	"default"	"Eidolon Printing and Advertising"	915	"80°29'13.59\"W, 41°12'47.1\"N"
39.9495602	1384227205	-86.2770199	"default"	"Beautiful Taiwan Tea Company"	917	"86°16'37.27\"W, 39°56'58.42\"N"
48.5351916	1384205676	-123.0164499	"default"	"Crystal Seas Kayaking"	911	"123°0'59.22\"W, 48°32'6.69\"N"
40.7724202	1384294819	-73.9208813	"default"	"Modus POS LLC"	922	"73°55'15.17\"W, 40°46'20.71\"N"
40.6803123	1384299098	-73.9481101	"default"	"Afikyiri Edjua: Backyard Marketplace"	923	"73°56'53.2\"W, 40°40'49.12\"N"
26.2107386	1384338937	-81.799852	"default"	"Dine Home Delivery"	924	"81°47'59.47\"W, 26°12'38.66\"N"
32.750671	1384303476	-117.1426132	"default"	"Bitcoin swapper"	926	"117°8'33.41\"W, 32°45'2.42\"N"
33.2178	1385063017	-97.1502323	"default"	"BitcoinDirect.net"	928	"97°9'0.84\"W, 33°13'4.08\"N"
47.6100335	1384371359	-122.3399741	"default"	"Gearbox Photography"	932	"122°20'23.91\"W, 47°36'36.12\"N"
34.7518686	1384447896	-92.4119233	"default"	"CLIPS Hair Studio (Inside Sola Salons)"	937	"92°24'42.92\"W, 34°45'6.73\"N"
40.2853682	1384543883	-74.293261	"default"	"Dr Nestorowicz, OD, Family Eyecare"	945	"74°17'35.74\"W, 40°17'7.33\"N"
61.2071723	1384545612	-149.7207203	"default"	"Graham Tiplady: IT Professional"	946	"149°43'14.59\"W, 61°12'25.82\"N"
18.3997619	1384557862	-66.0826071	"cafe"	"Cafe Flor Estrella"	947	"66°4'57.39\"W, 18°23'59.14\"N"
41.8497912	1384603450	-87.9720051	"default"	"Illinois Concealed Carry, LLC."	948	"87°58'19.22\"W, 41°50'59.25\"N"
29.5053224	1384603200	-95.1029002	"default"	"League City Gold and Diamond"	949	"95°6'10.44\"W, 29°30'19.16\"N"
38.8626244	1384659537	-77.0864158	"default"	"Innovative Technology Solutions"	964	"77°5'11.1\"W, 38°51'45.45\"N"
64.8439716	1384665922	-147.8312806	"default"	"Rare Earth Electronics"	965	"147°49'52.61\"W, 64°50'38.3\"N"
37.3838236	1384732544	-122.0126427	"default"	"HoneyBadgerOfMoney.Com"	973	"122°0'45.51\"W, 37°23'1.76\"N"
34.0517079	1384779106	-118.3760041	"food"	"Le Petit Jardin"	983	"118°22'33.61\"W, 34°3'6.15\"N"
39.9505753	1385488159	-75.1745258	"default"	"Neomind Labs"	985	"75°10'28.29\"W, 39°57'2.07\"N"
45.4253714	1385417345	-117.278676	"default"	"Wallowa Valley Networks, LLC"	986	"117°16'43.23\"W, 45°25'31.34\"N"
18.2926074	1384854662	-66.3666694	"default"	"Yabisi Kakaw"	987	"66°22'0.01\"W, 18°17'33.39\"N"
30.382269	1384881821	-97.6855982	"default"	"Flexible Solar Panels"	994	"97°41'8.15\"W, 30°22'56.17\"N"
36.1441331	1384884229	-115.2638057	"default"	"Haeran Dempsey Real Estate"	995	"115°15'49.7\"W, 36°8'38.88\"N"
36.2026532	1384884554	-115.0597195	"default"	"Hannig Fab Works"	996	"115°3'34.99\"W, 36°12'9.55\"N"
36.0249922	1384884779	-115.0885098	"default"	"CoinBus.com"	997	"115°5'18.64\"W, 36°1'29.97\"N"
36.3006991	1384888687	-115.3320679	"default"	"CompuExpress US"	998	"115°19'55.44\"W, 36°18'2.52\"N"
38.9401251	1384889421	-77.0599153	"default"	"Global Leadership Institute"	1005	"77°3'35.7\"W, 38°56'24.45\"N"
40.5914865	1384899891	-74.163781	"default"	"City Wine Cellar - Liquor Store"	1009	"74°9'49.61\"W, 40°35'29.35\"N"
36.5334886	1384917143	-87.3436887	"default"	"No Egrets Tattoo Studio"	1010	"87°20'37.28\"W, 36°32'0.56\"N"
33.0114679	1384970394	-96.5825896	"default"	"Tex Fix Cell Phone Repair"	1011	"96°34'57.32\"W, 33°0'41.28\"N"
34.0915279	1384978303	-118.3154012	"default"	"Capucine Frontier SpaceSports"	1020	"118°18'55.44\"W, 34°5'29.5\"N"
35.1308686	1384984755	-89.9620103	"default"	"The Rothman Company"	1022	"89°57'43.24\"W, 35°7'51.13\"N"
37.3279804	1384989227	-121.9285025	"default"	"Scottie's Workshop"	1023	"121°55'42.61\"W, 37°19'40.73\"N"
18.399496	1384887561	-66.052241	"default"	"Plastico Moderno"	1003	"66°3'8.07\"W, 18°23'58.19\"N"
40.7566666	1384996833	-73.9769715	"default"	"Pradeep Atluri, MD, PhD (Psychiatrist)"	1024	"73°58'37.1\"W, 40°45'24.0\"N"
46.595937	1385030365	-120.5274718	"default"	"AtomicMall.com"	1027	"120°31'38.9\"W, 46°35'45.37\"N"
48.5156636	1385039995	-122.6112855	"default"	"Drs Kari and Nick Wilson"	1031	"122°36'40.63\"W, 48°30'56.39\"N"
34.0319472	1385167842	-117.6902856	"default"	"Tc Morgan Photography"	1074	"117°41'25.03\"W, 34°1'55.01\"N"
41.0367329	1385043323	-83.6426788	"shopping"	"Hotspot Customs LLC"	1032	"83°38'33.64\"W, 41°2'12.24\"N"
36.3829848	1385054128	-90.192157	"default"	"Evans Jewelry and Pawn"	1035	"90°11'31.77\"W, 36°22'58.75\"N"
40.9577916	1385057156	-75.9888373	"default"	"Centerline Guitar Repair Shop"	1036	"75°59'19.81\"W, 40°57'28.05\"N"
32.4749985	1385061480	-99.712361	"default"	"Sara Jiang Studio"	1039	"99°42'44.5\"W, 32°28'29.99\"N"
25.6805206	1385064978	-80.3154887	"default"	"Barnard Law Offices, L.P."	1040	"80°18'55.76\"W, 25°40'49.87\"N"
25.5907396	1385065438	-80.3639308	"default"	"OMNI Expert Consulting, Inc."	1042	"80°21'50.15\"W, 25°35'26.66\"N"
39.5094514	1385533183	-119.8362759	"default"	"Mayberry Salon an Barber LLC"	1048	"119°50'10.59\"W, 39°30'34.03\"N"
26.6640521	1385371605	-80.2682303	"shopping"	"Wellington Florist"	1049	"80°16'5.63\"W, 26°39'50.59\"N"
45.4915438	1385106307	-122.387379	"default"	"Scan-Slides"	1050	"122°23'14.56\"W, 45°29'29.56\"N"
41.587065	1385121760	-81.5329869	"default"	"Euclid Friendly Computer Service"	1059	"81°31'58.75\"W, 41°35'13.43\"N"
42.2292894	1385124919	-87.9727286	"default"	"ChicagoAnimation.com"	1060	"87°58'21.82\"W, 42°13'45.44\"N"
33.5879147	1385132542	-117.7212939	"default"	"Bitcoin Trading Location (starbucks)"	1063	"117°43'16.66\"W, 33°35'16.49\"N"
38.9045126	1385144321	-77.0369921	"default"	"EchoDitto"	1066	"77°2'13.17\"W, 38°54'16.25\"N"
42.3962567	1385144486	-71.122821	"default"	"EchoDitto"	1067	"71°7'22.16\"W, 42°23'46.52\"N"
33.7196669	1385158159	-117.9131775	"default"	"Super Machining Inc."	1071	"117°54'47.44\"W, 33°43'10.8\"N"
39.4288906	1385165429	-76.7028193	"default"	"Tactical College Consulting"	1073	"76°42'10.15\"W, 39°25'44.01\"N"
44.5107461	1385167935	-123.2769211	"default"	"Kattare Internet Services"	1075	"123°16'36.92\"W, 44°30'38.69\"N"
37.5934535	1385176107	-122.5041301	"attraction"	"Kuk Sool Won of Pacifica"	1076	"122°30'14.87\"W, 37°35'36.43\"N"
33.2382383	1385195181	-111.8582604	"default"	"The Ice Box: Authentic Shave Ice"	1079	"111°51'29.74\"W, 33°14'17.66\"N"
44.8617611	1385195884	-93.3268746	"default"	"Byte Technology"	1081	"93°19'36.75\"W, 44°51'42.34\"N"
44.4387444	1385071467	-73.2133254	"default"	"LunarCannon"	1044	"73°12'47.97\"W, 44°26'19.48\"N"
33.5788572	1385232578	-101.867733	"default"	"Peter M Studios & Photobooth"	1097	"101°52'3.84\"W, 33°34'43.89\"N"
40.7617721	1385335725	-111.8856369	"default"	"The Parlour Yoga Studio"	1103	"111°53'8.29\"W, 40°45'42.38\"N"
32.8070146	1385358399	-96.8280238	"default"	"Lucas Street Antiques"	1106	"96°49'40.89\"W, 32°48'25.25\"N"
33.8115251	1385363518	-117.9924109	"default"	"I Support Computer"	1110	"117°59'32.68\"W, 33°48'41.49\"N"
33.1489213	1385364602	-107.2448465	"default"	"T or C Eye Clinic"	1111	"107°14'41.45\"W, 33°8'56.12\"N"
33.0739771	1385382236	-96.6698956	"default"	"Business In The Black"	1126	"96°40'11.62\"W, 33°4'26.32\"N"
39.9393543	1385408973	-75.1773552	"default"	"Pirate Printing Company"	1138	"75°10'38.48\"W, 39°56'21.68\"N"
37.7947048	1385409025	-122.4181336	"default"	"Trading Volatility LLC"	1139	"122°25'5.28\"W, 37°47'40.94\"N"
38.9986843	1385414158	-94.778551	"nightlife"	"SecKC (Information Security Group)"	1141	"94°46'42.78\"W, 38°59'55.26\"N"
39.117168	1385412088	-100.468233	"default"	"Taylor Construction and Remodeling"	1142	"100°28'5.64\"W, 39°7'1.8\"N"
39.010356	1385412412	-94.8148019	"default"	"Trusted Defense"	1143	"94°48'53.29\"W, 39°0'37.28\"N"
28.0477042	1385414051	-82.3420649	"default"	"Jeremy Bufford, Design Services"	1144	"82°20'31.43\"W, 28°2'51.74\"N"
34.5001453	1385415645	-117.1698372	"default"	"WISPRENN Internet Service"	1145	"117°10'11.41\"W, 34°30'0.52\"N"
34.5000079	1385416037	-117.1698426	"default"	"Cystruct - Wireless Security and Bitcoin trader"	1146	"117°10'11.43\"W, 34°30'0.03\"N"
38.9335227	1385417256	-94.636311	"default"	"Butterfly Labs, Inc."	1149	"94°38'10.72\"W, 38°56'0.68\"N"
45.4187654	1385610715	-117.2713718	"food"	"Terminal Gravity Pub and Brewery"	1152	"117°16'16.94\"W, 45°25'7.56\"N"
40.764428	1385421451	-111.8742232	"default"	"Visible HQ - SEO and Marketing"	1154	"111°52'27.2\"W, 40°45'51.94\"N"
42.2896929	1385570737	-71.2661007	"default"	"Aerospace Robotics"	1156	"71°15'57.96\"W, 42°17'22.89\"N"
39.2396947	1385427932	-120.0466423	"default"	"Tahoe Tech Group"	1159	"120°2'47.91\"W, 39°14'22.9\"N"
42.180707	1385428405	-87.9376461	"default"	"Misthub"	1160	"87°56'15.53\"W, 42°10'50.55\"N"
30.3825348	1385432940	-97.7435454	"default"	"Caerbannog Systems"	1161	"97°44'36.76\"W, 30°22'57.13\"N"
45.5214864	1385434156	-122.6808304	"default"	"Fork Networking Inc"	1163	"122°40'50.99\"W, 45°31'17.35\"N"
38.3175807	1385438889	-81.5200849	"food"	"Artisan Pizza & Pasta"	1165	"81°31'12.31\"W, 38°19'3.29\"N"
26.3415726	1385440300	-81.8089969	"default"	"Atilus"	1166	"81°48'32.39\"W, 26°20'29.66\"N"
38.4711402	1385442453	-75.1129436	"default"	"Indpendent Tattoo Inc."	1168	"75°6'46.6\"W, 38°28'16.1\"N"
38.3661611	1385442545	-93.7613705	"shopping"	"Digital Computer Works"	1169	"93°45'40.93\"W, 38°21'58.18\"N"
38.4710212	1385442717	-75.1128567	"default"	"Matthew Amey"	1170	"75°6'46.28\"W, 38°28'15.68\"N"
30.6871518	1385444528	-88.0715189	"default"	"Katorah Photo"	1172	"88°4'17.47\"W, 30°41'13.75\"N"
29.2469368	1386108081	-81.1059989	"default"	"DVTGuard"	1490	"81°6'21.6\"W, 29°14'48.97\"N"
29.7345029	1385402593	-95.3068654	"default"	"C and B Wireless"	1136	"95°18'24.72\"W, 29°44'4.21\"N"
35.1899607	1385475182	-106.5342678	"default"	"Law 4 Small Business"	1191	"106°32'3.36\"W, 35°11'23.86\"N"
35.1385589	1385484172	-89.989966	"default"	"Spark Digital Alchemy Web and Computer Services"	1200	"89°59'23.88\"W, 35°8'18.81\"N"
30.3800983	1385490433	-86.8635037	"food"	"Pier Bar"	1201	"86°51'48.61\"W, 30°22'48.35\"N"
30.4162959	1385490433	-86.8683812	"default"	"La Te Dah Boutique"	1202	"86°52'6.17\"W, 30°24'58.67\"N"
41.8952764	1385485392	-87.6491138	"default"	"Comrade Web Agency"	1203	"87°38'56.81\"W, 41°53'43.0\"N"
30.3781276	1385486243	-91.1740293	"default"	"Vertical Horizon Management LLC"	1204	"91°10'26.51\"W, 30°22'41.26\"N"
25.6488749	1385486774	-80.3981071	"shopping"	"Xtreme Care Body Shop"	1205	"80°23'53.19\"W, 25°38'55.95\"N"
45.7851733	1385569374	-108.5109435	"shopping"	"Elichai Fine Jewelry"	1206	"108°30'39.4\"W, 45°47'6.62\"N"
45.6618993	1385569374	-110.5603291	"shopping"	"Elichai Fine Jewelry"	1207	"110°33'37.18\"W, 45°39'42.84\"N"
40.7055845	1385491618	-74.0105097	"default"	"MyUSACorporation.com"	1209	"74°0'37.83\"W, 40°42'20.1\"N"
33.4153234	1385497984	-111.835604	"default"	"Heatsync Labs"	1213	"111°50'8.17\"W, 33°24'55.16\"N"
46.5144355	1385498745	-122.8878288	"default"	"Gaussboys Super Magnets"	1214	"122°53'16.18\"W, 46°30'51.97\"N"
35.1731394	1385501419	-106.7155131	"default"	"Photo Booth Rentals of New Mexico"	1216	"106°42'55.85\"W, 35°10'23.3\"N"
28.5700456	1385472570	-82.3787227	"default"	"Cryptocoin Stuff!"	1188	"82°22'43.4\"W, 28°34'12.16\"N"
40.667769	1386004770	-74.2163567	"food"	"Las Palmas Restaurant Bar"	1222	"74°12'58.88\"W, 40°40'3.97\"N"
46.5292755	1385531106	-94.3204872	"default"	"Nisswa Cabin"	1224	"94°19'13.75\"W, 46°31'45.39\"N"
33.4259748	1385533827	-111.9401666	"shopping"	"brio jewelry"	1225	"111°56'24.6\"W, 33°25'33.51\"N"
34.0474283	1385534306	-118.2564091	"default"	"HostWanted.com"	1226	"118°15'23.07\"W, 34°2'50.74\"N"
37.4507752	1385548125	-122.1564643	"default"	"German Silicon Valley Accelerator"	1230	"122°9'23.27\"W, 37°27'2.79\"N"
29.6784124	1385549338	-82.3384118	"default"	"Melchar, Bowie & Brockdorf P.A."	1231	"82°20'18.28\"W, 29°40'42.28\"N"
42.2698948	1385555840	-71.0675595	"default"	"Milton Acupuncture"	1235	"71°4'3.21\"W, 42°16'11.62\"N"
40.3998465	1385560970	-74.2290962	"default"	"Repaz Marketing"	1236	"74°13'44.75\"W, 40°23'59.45\"N"
40.7447614	1385562446	-73.984989	"default"	"DG Interactive"	1237	"73°59'5.96\"W, 40°44'41.14\"N"
38.9805498	1385567247	-94.8478408	"default"	"Mill Creek Community Church"	1241	"94°50'52.23\"W, 38°58'49.98\"N"
34.2772548	1385570773	-119.2850983	"shopping"	"Jessie's Radiator & Automotive"	1242	"119°17'6.35\"W, 34°16'38.12\"N"
27.3387011	1385571354	-82.536772	"default"	"HuB Create Space and Community"	1243	"82°32'12.38\"W, 27°20'19.32\"N"
25.866601	1385571916	-80.3171312	"default"	"Vanity Cosmetic Surgery"	1244	"80°19'1.67\"W, 25°51'59.76\"N"
26.1479168	1385572257	-80.2574741	"default"	"Vanity Cosmetic Surgery"	1245	"80°15'26.91\"W, 26°8'52.5\"N"
38.5340925	1385581944	-121.352545	"default"	"Advance Disposal Inc. - Dumpster Rental"	1247	"121°21'9.16\"W, 38°32'2.73\"N"
38.9059129	1385582635	-77.0418924	"default"	"Bitcoin Solutions"	1248	"77°2'30.81\"W, 38°54'21.29\"N"
18.4478062	1385584689	-66.0790317	"food"	"El Departamento de la Comida"	1251	"66°4'44.51\"W, 18°26'52.1\"N"
18.398357	1385585457	-66.08703	"food"	"Peace n' Loaf"	1252	"66°5'13.31\"W, 18°23'54.09\"N"
46.8766832	1385587399	-96.8280109	"default"	"MELD Workshop"	1253	"96°49'40.84\"W, 46°52'36.06\"N"
37.7951834	1385588914	-122.4235389	"default"	"Oxbridge House"	1257	"122°25'24.74\"W, 37°47'42.66\"N"
35.6287343	1385520262	-120.6887	"default"	"Parts Oven"	1221	"120°41'19.32\"W, 35°37'43.44\"N"
45.585737574237065	1470877163	-122.37297534942627	"shopping"	"Hard To Find Beauty"	8413	"122°22'22.71\"W, 45°35'8.66\"N"
45.4211018	1385610600	-117.2777614	"default"	"Ruby Peak Naturals"	1264	"117°16'39.94\"W, 45°25'15.97\"N"
45.4170005	1385610859	-117.271222	"default"	"Green Valley Farm"	1265	"117°16'16.4\"W, 45°25'1.2\"N"
39.229701	1385610999	-121.0576296	"default"	"UngerTech Computer Repair and Web Design"	1266	"121°3'27.47\"W, 39°13'46.92\"N"
40.7284751	1385621326	-73.9848909	"default"	"Jonathan Lefkowitz Attorney at Law"	1268	"73°59'5.61\"W, 40°43'42.51\"N"
40.7141409	1385621775	-73.9801825	"shopping"	"fdcincshop"	1269	"73°58'48.66\"W, 40°42'50.91\"N"
40.6219432	1386256738	-74.4294411	"shopping"	"Protek computer repairs"	1277	"74°25'45.99\"W, 40°37'19.0\"N"
39.2326485	1386038759	-121.0445859	"default"	"Orgonix23"	1362	"121°2'40.51\"W, 39°13'57.53\"N"
33.5422659	1385660542	-112.2006341	"default"	"AmeriCam"	1288	"112°12'2.28\"W, 33°32'32.16\"N"
40.7446507	1385662468	-73.9877715	"default"	"BKLTD.co"	1292	"73°59'15.98\"W, 40°44'40.74\"N"
45.4253789	1385610348	-117.2784266	"default"	"Wild Carrot Herbals"	1263	"117°16'42.34\"W, 45°25'31.36\"N"
34.107001	1385662726	-117.5903263	"default"	"Credit Repair Services"	1293	"117°35'25.17\"W, 34°6'25.2\"N"
44.5839895	1385609656	-72.8738763	"default"	"Survival Dump"	1261	"72°52'25.95\"W, 44°35'2.36\"N"
38.0622767	1386256739	-84.5014611	"default"	"The Ignite Project"	1301	"84°30'5.26\"W, 38°3'44.2\"N"
38.0622715	1386256741	-84.5015013	"default"	"212ths"	1303	"84°30'5.4\"W, 38°3'44.18\"N"
27.668656	1385669561	-97.2875652	"default"	"Brann Insurance"	1304	"97°17'15.23\"W, 27°40'7.16\"N"
40.5884104	1385940456	-73.643181	"default"	"East Park Chiropractic"	1396	"73°38'35.45\"W, 40°35'18.28\"N"
30.348937	1385677825	-97.735742	"default"	"Capital Coin and Bullion"	1308	"97°44'8.67\"W, 30°20'56.17\"N"
40.9279389	1385737839	-73.9992769	"default"	"Jeffersons Apparel & Accessories"	1334	"73°59'57.4\"W, 40°55'40.58\"N"
41.7495194	1385745445	-72.5005542	"default"	"PC Strikeforce LLC"	1344	"72°30'2.0\"W, 41°44'58.27\"N"
36.7450227	1385749019	-96.0050261	"default"	"Radix Media"	1347	"96°0'18.09\"W, 36°44'42.08\"N"
33.8332338	1385754444	-116.5470962	"shopping"	"The Jewelry Vault & Loan"	1355	"116°32'49.55\"W, 33°49'59.64\"N"
33.8334033	1385755374	-116.5470967	"shopping"	"I Found"	1356	"116°32'49.55\"W, 33°50'0.25\"N"
38.5923501	1385756640	-90.3562785	"default"	"Beanstalk Web Solutions"	1358	"90°21'22.6\"W, 38°35'32.46\"N"
34.8696225	1385780874	-81.0236573	"default"	"Innovative Digital Design"	1360	"81°1'25.17\"W, 34°52'10.64\"N"
40.274733	1385799367	-111.723605	"default"	"Village on the Parkway"	1365	"111°43'24.98\"W, 40°16'29.04\"N"
40.2339367	1385799627	-111.659247	"food"	"Station 22 Cafe"	1366	"111°39'33.29\"W, 40°14'2.17\"N"
39.7069888	1385800174	-105.0248205	"default"	"Superior Wireless"	1368	"105°1'29.35\"W, 39°42'25.16\"N"
40.549474	1385800437	-105.0816485	"default"	"Got Your Web Design"	1369	"105°4'53.93\"W, 40°32'58.11\"N"
32.748511	1385839629	-97.3301693	"default"	"Birth Services"	1383	"97°19'48.61\"W, 32°44'54.64\"N"
37.6427219	1385800779	-98.7357371	"default"	"Direct Voltage"	1370	"98°44'8.65\"W, 37°38'33.8\"N"
39.422185	1385849951	-80.1953699	"default"	"createTank"	1385	"80°11'43.33\"W, 39°25'19.87\"N"
44.2224617	1385865443	-123.2214465	"default"	"Elizabeth Crow Photography"	1388	"123°13'17.21\"W, 44°13'20.86\"N"
27.770863	1416844049	-82.653933	"food"	"The Flying Pig"	1389	"82°39'14.16\"W, 27°46'15.11\"N"
41.8819299	1385915685	-87.6247089	"default"	"Bert Green Fine Art"	1394	"87°37'28.95\"W, 41°52'54.95\"N"
42.2005307	1385753960	-122.7052138	"shopping"	"Fullbloom Hydroponics"	1353	"122°42'18.77\"W, 42°12'1.91\"N"
35.2020289	1386057533	-87.0601859	"default"	"Dr. Rory Smith, Optometrist"	1404	"87°3'36.67\"W, 35°12'7.3\"N"
38.783194	1385969721	-90.4847258	"default"	"Car Code"	1407	"90°29'5.01\"W, 38°46'59.5\"N"
38.9506307	1386000006	-90.9307952	"sports"	"Tri-County Sports Center"	1418	"90°55'50.86\"W, 38°57'2.27\"N"
44.5027584	1386257838	-73.1842994	"default"	"Quadric Software, Inc."	1421	"73°11'3.48\"W, 44°30'9.93\"N"
34.0606566	1386009710	-118.241977	"default"	"On Location Group"	1420	"118°14'31.12\"W, 34°3'38.36\"N"
40.7898938	1386012661	-74.0234919	"default"	"AdRite Solutions"	1425	"74°1'24.57\"W, 40°47'23.62\"N"
36.8831821	1386018801	-76.1844886	"default"	"Double Tap"	1433	"76°11'4.16\"W, 36°52'59.46\"N"
36.123394	1386032091	-115.2169923	"default"	"Sprayable Energy"	1439	"115°13'1.17\"W, 36°7'24.22\"N"
33.7583378	1386017563	-84.3466381	"default"	"OZ Health Shop"	1429	"84°20'47.9\"W, 33°45'30.02\"N"
33.7232868	1386020800	-118.2833793	"default"	"BitBoating"	1401	"118°17'0.17\"W, 33°43'23.83\"N"
40.7596269	1386070485	-73.97758	"default"	"S2 Entertainment Company (S2e)"	1451	"73°58'39.29\"W, 40°45'34.66\"N"
29.7806769	1386078791	-96.1571874	"default"	"American Home & Habitat Inc."	1458	"96°9'25.87\"W, 29°46'50.44\"N"
30.6659672	1386079155	-88.0902513	"default"	"Maxraiders General Cleaning"	1459	"88°5'24.9\"W, 30°39'57.48\"N"
42.2440463	1386093855	-83.6127539	"default"	"Altman and Associates, PLLC"	1461	"83°36'45.91\"W, 42°14'38.57\"N"
37.2412882	1386094894	-80.4299804	"default"	"Cloudy Sky Leatherworks"	1463	"80°25'47.93\"W, 37°14'28.64\"N"
40.2366082	1386095798	-83.3671331	"default"	"Completely Royal"	1466	"83°22'1.68\"W, 40°14'11.79\"N"
40.6351427	1386097378	-74.3008527	"default"	"Green and White Wellness Center"	1468	"74°18'3.07\"W, 40°38'6.51\"N"
26.1832706	1386097364	-80.2876248	"default"	"Ortega Cigars"	1472	"80°17'15.45\"W, 26°10'59.77\"N"
39.4633762	1386097770	-75.6716997	"default"	"Asphalt Sealing Parking Lot Painting by Campbell Works"	1473	"75°40'18.12\"W, 39°27'48.15\"N"
45.5230777	1386098554	-122.6542276	"default"	"Koch Architecture LLC"	1475	"122°39'15.22\"W, 45°31'23.08\"N"
44.5594104	1386110592	-123.2643957	"default"	"Acupuncture Ecology"	1482	"123°15'51.82\"W, 44°33'33.88\"N"
34.0638259	1386256737	-118.4694164	"default"	"Lurings"	1484	"118°28'9.9\"W, 34°3'49.77\"N"
37.4870967	1386104958	-122.4028996	"cafe"	"Outland Java Company"	1485	"122°24'10.44\"W, 37°29'13.55\"N"
30.3852358	1410444925	-97.7119735	"default"	"EcoBox"	1487	"97°42'43.1\"W, 30°23'6.85\"N"
47.6943151	1386069968	-114.1627982	"default"	"Real Four Leaf Clover"	1448	"114°9'46.07\"W, 47°41'39.53\"N"
29.4561384	1405176031	-98.4193203	"default"	"EcoBox"	1488	"98°25'9.55\"W, 29°27'22.1\"N"
26.011314802552484	1470929353	-80.14549970626831	"atm"	"Athena Bitcoin ATM - Levs Pawn Shop"	8415	"80°8'43.8\"W, 26°0'40.73\"N"
35.339182	1386109950	-89.8978521	"default"	"Millington Family Dentistry"	1494	"89°53'52.27\"W, 35°20'21.06\"N"
36.7860026	1386122627	-76.2404823	"shopping"	"Johnsbay Flooring Company/Prosource"	1496	"76°14'25.74\"W, 36°47'9.61\"N"
46.8078387	1386118973	-96.0122436	"default"	"Encryptomatic.Com"	1499	"96°0'44.08\"W, 46°48'28.22\"N"
39.9816027	1386121782	-75.1285025	"default"	"Gearforms: Induustrial Americana & Salvage Co."	1501	"75°7'42.61\"W, 39°58'53.77\"N"
39.8468758	1386122471	-75.3903709	"default"	"Stone Pros Custom Marble & Granite"	1503	"75°23'25.34\"W, 39°50'48.75\"N"
29.7897129	1386124554	-95.727464	"default"	"BOSS Printing"	1505	"95°43'38.87\"W, 29°47'22.97\"N"
39.9826161	1386126476	-75.1266697	"default"	"Wojo Photography"	1507	"75°7'36.01\"W, 39°58'57.42\"N"
39.8963835	1386127968	-75.1742679	"food"	"Sum Pig Food Truck"	1508	"75°10'27.36\"W, 39°53'46.98\"N"
40.7607161	1386131115	-73.9669623	"default"	"Leeds United Construction"	1509	"73°58'1.06\"W, 40°45'38.58\"N"
40.7423048	1386256736	-73.9819203	"default"	"Dr. Steven Schram"	1510	"73°58'54.91\"W, 40°44'32.3\"N"
39.7372704	1386133024	-90.2575093	"default"	"Bitcoin Soda Machine"	1511	"90°15'27.03\"W, 39°44'14.17\"N"
37.7956032	1386258761	-122.4037065	"default"	"Y.E.A.H. Clinic"	1512	"122°24'13.34\"W, 37°47'44.17\"N"
41.1385183	1386158344	-104.8060079	"default"	"GreenArrays, Inc."	1523	"104°48'21.63\"W, 41°8'18.67\"N"
